Index,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
835,Mercedes-Benz,98000,Gasoline,Automatic,White,Other,Accident reported,Yes,15500,12,248.0,3.5,6.0
836,Volkswagen,18655,Gasoline,Automatic,White,Black,None reported,Unknown,38698,3,,,
837,Chevrolet,60000,Gasoline,Automatic,Brown,Brown,Accident reported,Yes,24950,19,325.0,8.1,8.0
838,Chevrolet,169500,E85 Flex Fuel,Automatic,Purple,Brown,None reported,Yes,15000,11,320.0,5.3,8.0
839,Mitsubishi,189500,Gasoline,Manual,Red,Black,None reported,Yes,6000,17,162.0,2.4,4.0
840,Toyota,91000,Gasoline,Automatic,Black,Brown,None reported,Yes,68500,9,381.0,5.7,8.0
841,Genesis,7396,Gasoline,Automatic,Black,Black,None reported,Unknown,41299,3,,2.5,
842,Toyota,229450,Gasoline,Automatic,Grey,Grey,None reported,Yes,8250,21,240.0,4.7,8.0
843,Maserati,8603,Gasoline,Automatic,Other,Other,None reported,Unknown,125900,2,,3.0,
844,Audi,49098,Gasoline,Unknown,White,Black,Accident reported,Yes,44900,11,450.0,4.2,8.0
845,Nissan,21212,Gasoline,Automatic,Other,Other,None reported,Unknown,28906,3,,1.5,
846,Porsche,62743,Gasoline,Unknown,Silver,Grey,None reported,Yes,28600,15,400.0,4.8,8.0
847,BMW,24300,Hybrid,Automatic,Grey,Other,None reported,Yes,49999,4,382.0,3.0,6.0
848,Cadillac,104000,E85 Flex Fuel,Automatic,Grey,Other,None reported,Yes,19500,15,403.0,6.2,8.0
849,Volvo,46250,Gasoline,Automatic,White,Other,Accident reported,Yes,27800,5,,2.0,
850,Mazda,1930,Gasoline,Automatic,Black,Black,Accident reported,Yes,40655,2,,2.5,
851,Chrysler,61494,Hybrid,Automatic,White,Black,None reported,Unknown,35850,3,,3.6,
852,Jeep,24040,Gasoline,Automatic,Black,Black,None reported,Yes,35273,5,,2.0,
853,Toyota,231581,Gasoline,Automatic,Other,Other,None reported,Yes,4300,24,220.0,3.0,6.0
854,Ford,81000,Gasoline,Automatic,Grey,Black,None reported,Yes,38500,6,375.0,3.5,6.0
855,Ford,6217,Unknown,Unknown,Grey,Other,None reported,Yes,115000,51,,,
856,Land,23568,Gasoline,Automatic,Red,Other,None reported,Unknown,44998,3,,,
857,Mazda,78700,Gasoline,Automatic,White,Black,None reported,Yes,18000,5,187.0,2.5,4.0
858,Kia,109580,Gasoline,Automatic,Red,Black,Accident reported,Yes,11900,10,192.0,2.4,4.0
859,Lexus,178000,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,4500,16,270.0,3.5,6.0
860,Mitsubishi,131193,Gasoline,Automatic,Black,Black,None reported,Yes,11970,9,,2.4,
861,Mercedes-Benz,106000,Gasoline,Automatic,White,Black,None reported,Yes,25900,8,362.0,3.0,6.0
862,Audi,28211,Gasoline,Unknown,Grey,Black,Accident reported,Yes,27500,6,184.0,2.0,4.0
863,Audi,91403,E85 Flex Fuel,Automatic,Silver,Grey,None reported,Unknown,14998,10,,2.0,
864,Mercedes-Benz,88600,Gasoline,Automatic,Black,Black,Accident reported,Yes,16800,9,208.0,2.0,4.0
865,INFINITI,84900,Gasoline,Automatic,Silver,Black,Unknown,Unknown,22450,14,390.0,5.0,8.0
866,Kia,11154,Gasoline,Automatic,White,Black,None reported,Unknown,28998,4,,1.6,
867,BMW,45090,Hybrid,Automatic,Grey,Black,Accident reported,Yes,30750,7,313.0,2.0,4.0
868,Mercedes-Benz,33272,Gasoline,Automatic,Red,Grey,Accident reported,Yes,11900,22,192.0,2.3,4.0
869,Jeep,71000,Gasoline,Manual,Red,Grey,None reported,Yes,12499,22,150.0,2.4,4.0
870,Kia,55400,Gasoline,Automatic,Green,White,Unknown,Unknown,36500,5,291.0,3.8,6.0
871,Land,141525,Gasoline,Automatic,Black,Black,None reported,Yes,14490,13,375.0,5.0,8.0
872,Jaguar,50000,Gasoline,Unknown,Black,Other,Accident reported,Yes,21900,18,420.0,4.2,8.0
873,BMW,29140,Gasoline,Manual,Orange,Orange,None reported,Yes,71995,5,425.0,3.0,6.0
874,BMW,9000,Hybrid,Automatic,White,Red,None reported,Yes,56900,3,382.0,3.0,6.0
875,Mercedes-Benz,5595,Hybrid,Automatic,White,Black,None reported,Unknown,83598,4,,,
876,RAM,34121,Gasoline,Automatic,Other,Black,None reported,Unknown,48190,3,,5.7,
877,BMW,36750,Gasoline,Automatic,Black,Black,None reported,Yes,35999,12,445.0,4.4,8.0
878,Mercedes-Benz,49626,Gasoline,Automatic,White,Other,None reported,Yes,12000,18,228.0,3.0,6.0
879,Jeep,45000,Gasoline,Automatic,White,Other,Accident reported,Yes,16500,8,172.0,2.4,4.0
880,Toyota,69350,Hybrid,Automatic,Black,Grey,None reported,Yes,36000,6,306.0,3.5,6.0
881,BMW,8307,Gasoline,Automatic,Blue,Orange,None reported,Unknown,98900,3,,4.4,
882,BMW,4106,Gasoline,Manual,Green,Orange,None reported,Yes,84645,2,,3.0,
883,BMW,184700,Gasoline,Manual,Blue,Grey,None reported,Yes,36950,26,240.0,3.2,6.0
884,Maserati,57500,Gasoline,Automatic,White,Brown,None reported,Yes,41900,7,424.0,3.0,6.0
885,Acura,29000,Gasoline,Automatic,Black,Black,None reported,Yes,39650,4,272.0,2.0,4.0
886,Mercedes-Benz,61675,Gasoline,Unknown,Grey,Black,Accident reported,Yes,19000,10,208.0,2.0,4.0
887,Mercedes-Benz,33300,Diesel,Automatic,White,Black,None reported,Yes,45000,4,188.0,3.0,6.0
888,Cadillac,62950,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,17498,11,304.0,3.6,6.0
889,Chevrolet,56675,Gasoline,Unknown,Silver,Black,None reported,Yes,19750,10,323.0,3.6,6.0
890,Porsche,92000,Gasoline,Automatic,Green,Grey,None reported,Yes,23000,12,400.0,4.8,8.0
891,Dodge,96000,Gasoline,Automatic,Grey,Gold,Accident reported,Yes,12000,20,340.0,5.7,8.0
892,INFINITI,33500,Gasoline,Automatic,Black,Black,None reported,Yes,23000,11,330.0,3.7,6.0
893,Land,16754,Gasoline,Automatic,White,White,None reported,Yes,112000,5,557.0,5.0,8.0
894,Toyota,53249,Hybrid,Automatic,Silver,Grey,Accident reported,Yes,9250,18,147.0,2.4,4.0
895,GMC,119000,Gasoline,Automatic,Gold,Brown,None reported,Yes,12500,9,281.0,3.6,6.0
896,Lincoln,29336,Gasoline,Automatic,Black,Other,None reported,Unknown,36999,4,,2.0,
897,RAM,86000,Diesel,Automatic,Grey,Grey,Accident reported,Yes,41000,8,350.0,6.7,6.0
898,RAM,177000,Diesel,Automatic,Black,Other,Accident reported,Yes,40500,11,385.0,6.7,6.0
899,Mercedes-Benz,93500,Gasoline,Automatic,Black,Black,Accident reported,Yes,15900,12,362.0,4.6,8.0
900,BMW,47700,Gasoline,Automatic,Red,White,Accident reported,Yes,54999,7,600.0,4.4,8.0
901,Ford,97496,Gasoline,Manual,Grey,Grey,Unknown,Unknown,24500,22,390.0,4.6,8.0
902,Acura,16120,Gasoline,Automatic,Grey,Other,None reported,Unknown,26599,3,,2.4,
903,Buick,147589,Gasoline,Automatic,White,Other,Accident reported,Yes,2800,20,275.0,4.2,6.0
904,Cadillac,95570,E85 Flex Fuel,Automatic,Black,Black,Accident reported,Yes,22000,12,403.0,6.2,8.0
905,Mercedes-Benz,45791,Gasoline,Automatic,Grey,Grey,None reported,Yes,52000,7,463.0,4.0,8.0
906,INFINITI,60000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,25950,9,400.0,5.6,8.0
907,Buick,50000,Gasoline,Automatic,White,Black,None reported,Yes,18795,6,138.0,1.4,4.0
908,Mercedes-Benz,33481,Gasoline,Automatic,Black,Other,None reported,Unknown,43999,6,,3.0,
909,Jeep,107000,Gasoline,Automatic,Grey,Grey,None reported,Yes,5900,15,210.0,3.7,6.0
910,Mercedes-Benz,60000,Gasoline,Unknown,White,Black,Accident reported,Yes,37000,14,536.0,5.5,8.0
911,Audi,55000,Gasoline,Automatic,White,Brown,None reported,Yes,28000,9,333.0,3.0,6.0
912,Mazda,4004,Gasoline,Automatic,Black,Black,None reported,Yes,25500,3,186.0,2.5,4.0
913,Bentley,57800,Gasoline,Automatic,Blue,Other,Unknown,Unknown,59400,16,600.0,6.0,12.0
914,Bentley,10972,Gasoline,Automatic,Red,Black,None reported,Yes,217950,3,,4.0,
915,Bentley,27858,Gasoline,Automatic,Other,Other,None reported,Yes,197750,3,,4.0,
916,Porsche,31678,Gasoline,Unknown,Silver,Other,None reported,Unknown,106798,7,,,
917,Volkswagen,47144,Gasoline,Manual,Blue,Black,None reported,Yes,29950,9,292.0,2.0,4.0
918,Hyundai,165454,Gasoline,Automatic,Grey,Black,Accident reported,Yes,4000,14,306.0,3.8,6.0
919,Ford,98000,Gasoline,Automatic,White,Other,Accident reported,Yes,25500,7,375.0,3.5,6.0
920,Hyundai,39913,Gasoline,Automatic,Black,Other,None reported,Unknown,22749,5,,2.4,
921,Ford,147191,Gasoline,Automatic,Blue,Black,Accident reported,Yes,12990,12,305.0,3.7,6.0
922,BMW,53600,Gasoline,Automatic,Silver,Black,None reported,Yes,25980,11,300.0,3.0,6.0
923,Dodge,100100,Unknown,Unknown,Purple,Black,None reported,Yes,17000,15,,,
924,Mercedes-Benz,1750,Gasoline,Automatic,Blue,Black,None reported,Yes,199995,5,577.0,4.0,8.0
925,Dodge,2750,Gasoline,Automatic,Orange,Black,None reported,Yes,104500,5,797.0,6.2,8.0
926,Porsche,40800,Gasoline,Automatic,Brown,Other,None reported,Yes,35500,12,265.0,2.7,6.0
927,Porsche,36798,Gasoline,Automatic,Grey,Black,Accident reported,Yes,49500,7,,2.0,
928,Ford,77699,Diesel,Automatic,White,Grey,Unknown,Unknown,49883,4,,6.7,
929,Ford,87500,Gasoline,Automatic,Red,Black,Accident reported,Yes,14900,15,315.0,4.6,8.0
930,Chevrolet,93000,Gasoline,Automatic,Black,Black,None reported,Yes,38500,5,355.0,5.3,8.0
931,Mercedes-Benz,41515,Gasoline,Automatic,Black,Black,None reported,Yes,28251,7,,2.0,
932,RAM,19000,E85 Flex Fuel,Automatic,Black,Black,Accident reported,Unknown,33242,6,,3.6,
933,Toyota,1539,Hybrid,Automatic,Green,Other,Accident reported,Yes,76373,2,,3.4,
934,BMW,31090,Gasoline,Automatic,Green,Black,Accident reported,Yes,68000,7,600.0,4.4,8.0
935,Mazda,21701,Gasoline,Automatic,Red,Black,None reported,Unknown,25099,3,,2.5,
936,Nissan,97726,Gasoline,Unknown,Other,Other,Accident reported,Unknown,15998,9,,2.5,
937,Audi,73000,Diesel,Automatic,White,Grey,None reported,Yes,34000,10,240.0,3.0,6.0
938,Genesis,23600,Gasoline,Automatic,Blue,Grey,None reported,Yes,31900,5,311.0,3.8,6.0
939,Rolls-Royce,8755,Gasoline,Automatic,Black,Black,None reported,Yes,166900,9,563.0,6.6,12.0
940,BMW,20500,Gasoline,Unknown,Blue,Black,None reported,Yes,67900,6,560.0,4.4,8.0
941,Ford,57912,Gasoline,Manual,Black,Black,Accident reported,Yes,18750,12,305.0,3.7,6.0
942,BMW,35000,Gasoline,Automatic,Black,Black,None reported,Yes,18500,16,360.0,4.8,8.0
943,Nissan,7089,Unknown,Automatic,Black,Black,Accident reported,Yes,29895,2,214.0,,
944,Lincoln,35469,Gasoline,Automatic,Black,Other,Unknown,Unknown,30890,6,,2.3,
945,Kia,14676,Gasoline,Automatic,Other,Grey,None reported,Unknown,46787,3,,3.8,
946,Lincoln,13750,Gasoline,Automatic,White,Other,None reported,Yes,79999,3,440.0,3.5,6.0
947,Mercedes-Benz,13300,Gasoline,Automatic,Black,Black,None reported,Yes,62500,10,449.0,4.7,8.0
948,Chevrolet,117000,Gasoline,Automatic,Blue,Other,None reported,Yes,27000,8,,6.0,8.0
949,Audi,27100,Hybrid,Automatic,White,Black,None reported,Yes,50000,5,335.0,3.0,6.0
950,Ford,89352,Gasoline,Automatic,White,Black,Accident reported,Yes,20989,8,310.0,2.3,4.0
951,Chevrolet,100000,Gasoline,Automatic,White,Black,Accident reported,Yes,8500,7,153.0,1.4,4.0
952,Land,16000,Hybrid,Automatic,Silver,Black,None reported,Yes,75500,5,395.0,3.0,6.0
953,Land,15200,Gasoline,Automatic,White,Black,None reported,Yes,62999,2,296.0,2.0,4.0
954,BMW,39960,Gasoline,Manual,White,Brown,None reported,Yes,38995,13,400.0,4.4,8.0
955,Ford,119000,Gasoline,Automatic,White,Black,Accident reported,Yes,13500,17,210.0,4.0,6.0
956,Kia,10971,Gasoline,Automatic,Red,Black,None reported,Unknown,29998,3,,1.6,
957,Mazda,118500,Gasoline,Manual,Silver,Black,Accident reported,Yes,11500,11,155.0,2.0,4.0
958,Kia,8288,Gasoline,Automatic,Black,Black,None reported,Yes,45899,4,365.0,3.3,6.0
959,Chevrolet,2950,Gasoline,Automatic,Red,Grey,None reported,Yes,74500,2,650.0,6.2,8.0
960,Mercedes-Benz,73000,Gasoline,Automatic,White,Black,Accident reported,Yes,78000,8,563.0,5.5,8.0
961,Ford,82000,Gasoline,Unknown,Gold,White,None reported,Yes,14900,20,280.0,3.9,8.0
962,Audi,7874,Unknown,Automatic,Grey,Other,None reported,Unknown,38999,6,,,
963,GMC,49105,Gasoline,Automatic,White,Black,None reported,Yes,39750,8,420.0,6.2,8.0
964,Kia,5500,Gasoline,Automatic,Silver,Black,None reported,Yes,40000,2,291.0,3.8,6.0
965,Chevrolet,36700,Gasoline,Manual,Blue,Black,None reported,Yes,26000,20,400.0,6.0,8.0
966,BMW,40000,Gasoline,Unknown,White,Other,None reported,Yes,34000,11,445.0,4.4,8.0
967,Nissan,78110,Gasoline,Automatic,Silver,Black,Unknown,Unknown,17500,8,170.0,2.5,4.0
968,GMC,74864,Gasoline,Automatic,Grey,Other,None reported,Yes,19780,10,288.0,3.6,6.0
969,Cadillac,15350,Gasoline,Automatic,Black,Black,None reported,Yes,93500,4,420.0,6.2,8.0
970,Nissan,46100,Gasoline,Automatic,Blue,Black,None reported,Yes,72999,15,485.0,3.8,6.0
971,Toyota,61454,Gasoline,Automatic,Silver,Grey,None reported,Yes,31000,7,295.0,3.5,6.0
972,BMW,45241,Gasoline,Automatic,Blue,Brown,None reported,Yes,54500,5,335.0,3.0,6.0
973,INFINITI,48000,Gasoline,Automatic,Black,Black,None reported,Yes,27000,7,295.0,3.5,6.0
974,Lexus,68500,Gasoline,Manual,Black,Other,None reported,Yes,18500,15,204.0,2.5,6.0
975,GMC,43433,Gasoline,Automatic,Black,Other,None reported,Unknown,51899,6,,5.3,
976,Chevrolet,122961,Gasoline,Automatic,Red,Other,None reported,Yes,20995,20,,6.0,
977,Dodge,92861,Gasoline,Automatic,Grey,Red,None reported,Yes,19750,11,375.0,5.7,8.0
978,Hyundai,72000,Gasoline,Automatic,White,Other,None reported,Yes,21400,9,429.0,5.0,8.0
979,Lamborghini,6929,Gasoline,Automatic,Blue,Black,None reported,Yes,649999,6,759.0,6.5,12.0
980,Ford,83000,Gasoline,Automatic,Grey,Black,None reported,Yes,10500,22,260.0,4.6,8.0
981,Audi,18031,Unknown,Automatic,Blue,Black,None reported,Unknown,39599,4,,,
982,Toyota,8200,Hybrid,Automatic,Brown,Black,None reported,Yes,78900,2,437.0,3.4,6.0
983,Land,19000,Hybrid,Unknown,Silver,Black,Unknown,Unknown,74900,5,395.0,3.0,6.0
984,Jeep,12875,Gasoline,Automatic,Black,Black,None reported,Unknown,42599,3,,3.6,
985,Maserati,32000,Gasoline,Automatic,Other,Brown,None reported,Yes,36000,10,454.0,4.7,8.0
986,BMW,61145,Gasoline,Automatic,White,Other,Accident reported,Yes,37500,12,560.0,4.4,8.0
987,Mercedes-Benz,9612,Gasoline,Automatic,Other,Other,None reported,Unknown,43900,3,,2.0,
988,Land,3534,Hybrid,Automatic,Red,Black,None reported,Unknown,143998,2,,,
989,Ford,152000,Gasoline,Automatic,Brown,Other,None reported,Yes,14000,14,365.0,3.5,6.0
990,Audi,129567,Gasoline,Automatic,White,Black,None reported,Yes,7000,13,211.0,2.0,4.0
991,BMW,36000,Gasoline,Automatic,Grey,Black,Accident reported,Yes,41995,6,335.0,3.0,6.0
992,BMW,92008,Gasoline,Automatic,White,Black,None reported,Yes,12500,16,300.0,3.0,6.0
993,Ford,63900,Gasoline,Automatic,White,Grey,None reported,Yes,10300,27,150.0,3.8,6.0
994,Toyota,150900,Gasoline,Automatic,Black,Grey,None reported,Yes,17500,13,381.0,5.7,8.0
995,Dodge,43000,Unknown,Manual,Green,Black,None reported,Yes,50000,6,,,
996,Land,38020,Gasoline,Automatic,White,Other,None reported,Unknown,63998,7,,,
997,Audi,14750,Hybrid,Unknown,Silver,Black,None reported,Yes,61059,4,335.0,3.0,6.0
998,Subaru,52500,Gasoline,Manual,Grey,Black,None reported,Yes,23000,10,268.0,2.0,4.0
999,Chevrolet,207571,Gasoline,Automatic,Black,Black,Accident reported,Yes,21000,8,355.0,5.3,8.0
1000,INFINITI,39000,Gasoline,Automatic,Grey,Grey,None reported,Yes,29900,5,295.0,3.5,6.0
1001,Porsche,66000,Gasoline,Automatic,Black,Brown,Unknown,Unknown,28000,14,265.0,2.9,6.0
1002,INFINITI,93500,Gasoline,Automatic,Black,Black,None reported,Yes,16000,8,295.0,3.5,6.0
1003,BMW,7200,Gasoline,Automatic,Black,Black,None reported,Yes,64000,7,425.0,3.0,6.0
1004,Maserati,1220,Gasoline,Automatic,Other,Other,None reported,Unknown,238900,3,,3.0,
1005,Land,8421,Hybrid,Automatic,Black,White,None reported,Yes,90000,2,395.0,3.0,6.0
1006,BMW,25520,Gasoline,Automatic,Grey,Black,None reported,Unknown,84900,5,,4.4,
1007,Tesla,30554,Unknown,Automatic,Blue,Black,None reported,Unknown,41999,5,,,
1008,Volvo,17000,Unknown,Automatic,Grey,Blue,None reported,Yes,54900,2,402.0,,
1009,Mercedes-Benz,41314,Gasoline,Unknown,Red,White,Accident reported,Yes,30999,14,382.0,5.5,8.0
1010,Land,49899,Gasoline,Unknown,White,Black,Accident reported,Yes,64500,5,518.0,5.0,8.0
1011,Ford,186268,E85 Flex Fuel,Automatic,Blue,Black,None reported,Yes,4500,13,240.0,3.0,6.0
1012,Lexus,51335,Gasoline,Automatic,Silver,Black,Accident reported,Yes,25995,9,268.0,3.5,6.0
1013,Porsche,10400,Gasoline,Automatic,Grey,Black,None reported,Yes,99750,6,365.0,2.5,4.0
1014,Mercedes-Benz,20622,Gasoline,Automatic,White,Black,None reported,Unknown,142998,5,,,
1015,RAM,19376,Gasoline,Automatic,White,Black,None reported,Yes,45861,3,,5.7,
1016,Audi,12245,Gasoline,Automatic,Black,Black,None reported,Unknown,187900,5,,5.2,
1017,Mitsubishi,77000,Gasoline,Manual,Silver,Black,None reported,Yes,57000,19,286.0,2.0,4.0
1018,Acura,40000,Gasoline,Automatic,Blue,Grey,None reported,Yes,24000,12,280.0,3.5,6.0
1019,Cadillac,113000,Gasoline,Automatic,White,Other,None reported,Yes,10000,13,270.0,3.0,6.0
1020,Chevrolet,7600,Gasoline,Manual,Grey,Black,Accident reported,Yes,46000,3,455.0,6.2,8.0
1021,Toyota,20400,Hybrid,Automatic,White,Grey,None reported,Yes,29900,3,208.0,2.5,4.0
1022,Ford,115000,Gasoline,Automatic,White,Grey,None reported,Yes,39000,6,310.0,3.5,6.0
1023,Lexus,239000,Hybrid,Automatic,Black,Black,None reported,Yes,7000,13,295.0,3.5,6.0
1024,Jaguar,62194,Gasoline,Automatic,Black,Black,None reported,Unknown,32998,11,,,
1025,Jeep,22138,Gasoline,Automatic,Black,Black,None reported,Unknown,38598,5,,,
1026,Porsche,48900,Gasoline,Unknown,Blue,Black,None reported,Yes,62500,8,350.0,2.5,4.0
1027,Audi,21800,Gasoline,Unknown,White,Black,None reported,Yes,117000,11,525.0,5.2,10.0
1028,Lincoln,68200,Gasoline,Automatic,Silver,Black,Accident reported,Yes,16750,9,300.0,3.7,6.0
1029,Chevrolet,139000,Gasoline,Automatic,Red,Grey,None reported,Yes,7000,24,190.0,4.3,6.0
1030,Mercedes-Benz,76100,Gasoline,Automatic,Black,Black,None reported,Yes,130000,4,416.0,4.0,8.0
1031,Lexus,14330,Gasoline,Automatic,Black,Red,None reported,Unknown,54998,3,,,
1032,BMW,41906,Gasoline,Automatic,Blue,White,Accident reported,Yes,45999,6,445.0,4.4,8.0
1033,Chevrolet,164000,Gasoline,Automatic,Black,Red,None reported,Yes,21500,9,455.0,6.2,8.0
1034,Ford,161933,Hybrid,Automatic,Blue,Black,None reported,Yes,7945,12,,2.0,
1035,Hyundai,22829,Gasoline,Automatic,Grey,Black,None reported,Unknown,34580,3,,2.5,
1036,Lexus,5483,Gasoline,Automatic,White,Black,None reported,Unknown,59950,2,,2.4,
1037,Land,46891,Gasoline,Automatic,Grey,Black,Accident reported,Yes,31000,5,246.0,2.0,4.0
1038,Chevrolet,72000,Gasoline,Automatic,Blue,Other,Accident reported,Yes,39000,6,355.0,5.3,8.0
1039,Porsche,3400,Gasoline,Manual,White,Black,None reported,Yes,129900,5,414.0,4.0,6.0
1040,Chevrolet,18000,Gasoline,Automatic,White,Black,Accident reported,Yes,30000,4,335.0,3.6,6.0
1041,Jeep,30630,Gasoline,Automatic,Blue,Black,None reported,Unknown,39998,4,,,
1042,Toyota,24985,Gasoline,Automatic,Silver,Silver,Unknown,Unknown,33580,18,236.0,4.0,6.0
1043,GMC,9978,Gasoline,Automatic,White,Gold,None reported,Yes,93999,2,420.0,6.2,8.0
1044,Ford,18500,Gasoline,Manual,Blue,Black,Accident reported,Yes,77999,7,526.0,5.2,8.0
1045,Cadillac,72843,Gasoline,Automatic,Other,Other,None reported,Yes,79990,4,,6.2,
1046,Buick,67500,Gasoline,Automatic,Black,Other,None reported,Yes,20000,8,310.0,3.6,6.0
1047,Tesla,43534,Unknown,Automatic,Black,Black,None reported,Yes,65990,5,534.0,,
1048,Mercedes-Benz,36900,Gasoline,Automatic,Grey,Other,None reported,Yes,28500,8,241.0,2.0,4.0
1049,Chevrolet,61720,E85 Flex Fuel,Automatic,Silver,Black,Accident reported,Unknown,39998,8,,,
1050,Kia,35938,Gasoline,Automatic,White,Black,None reported,Unknown,43329,3,,3.8,
1051,Toyota,10748,Hybrid,Automatic,Black,Black,None reported,Unknown,63100,2,,3.4,
1052,Audi,4457,Gasoline,Automatic,Black,Black,None reported,Unknown,107900,2,,4.0,
1053,Nissan,108206,Gasoline,Automatic,White,Other,Accident reported,Unknown,26498,7,,,
1054,Land,32705,Diesel,Automatic,Blue,Other,None reported,Unknown,46598,5,,,
1055,Kia,74026,Gasoline,Automatic,Red,Black,None reported,Unknown,32913,5,,3.8,
1056,Lexus,24651,Gasoline,Automatic,White,Black,None reported,Unknown,45950,5,,3.5,
1057,BMW,13000,Hybrid,Unknown,Grey,Orange,None reported,Yes,69000,3,335.0,3.0,6.0
1058,Land,11700,Hybrid,Unknown,Grey,White,None reported,Yes,133500,2,395.0,3.0,6.0
1059,Chevrolet,77500,Diesel,Automatic,Black,Brown,None reported,Yes,54000,10,397.0,6.6,8.0
1060,Maserati,82000,Gasoline,Unknown,Black,Black,Accident reported,Yes,7999,18,394.0,4.2,8.0
1061,Dodge,1389,Gasoline,Manual,Black,Black,None reported,Yes,489995,8,645.0,8.4,10.0
1062,Ford,29830,Gasoline,Automatic,Other,Other,None reported,Unknown,55329,4,,3.5,
1063,Mazda,83100,Unknown,Automatic,White,White,None reported,Yes,17800,9,,,
1064,Kia,62660,Gasoline,Automatic,White,Black,None reported,Yes,16500,6,185.0,2.4,4.0
1065,Land,56006,Gasoline,Unknown,Silver,White,None reported,Yes,59000,7,575.0,5.0,8.0
1066,Lexus,31365,Hybrid,Unknown,Other,Red,None reported,Unknown,52998,4,,,
1067,Lincoln,27600,Gasoline,Automatic,Black,White,None reported,Yes,14900,21,239.0,4.6,8.0
1068,Honda,47245,Gasoline,Manual,White,Black,None reported,Yes,19600,13,201.0,2.4,4.0
1069,Lexus,73948,Hybrid,Automatic,White,Other,None reported,Yes,31990,8,308.0,3.5,6.0
1070,RAM,36757,E85 Flex Fuel,Automatic,Black,Black,None reported,Yes,31953,6,,3.6,
1071,Tesla,4786,Unknown,Automatic,White,White,None reported,Yes,48000,2,425.0,,
1072,Audi,1900,Gasoline,Unknown,Grey,Black,None reported,Yes,78900,2,401.0,2.5,5.0
1073,Hyundai,52060,Gasoline,Manual,Black,Black,Accident reported,Yes,15000,11,348.0,3.8,6.0
1074,Porsche,58000,Gasoline,Manual,Silver,Black,None reported,Yes,41500,17,303.0,3.4,6.0
1075,Ford,52246,Diesel,Manual,Other,Other,None reported,Yes,26095,15,,6.4,
1076,Kia,64290,Gasoline,Automatic,White,Black,None reported,Unknown,16999,9,,2.0,
1077,Nissan,37500,Gasoline,Manual,Silver,Orange,None reported,Yes,21500,16,332.0,3.7,6.0
1078,Genesis,2121,Gasoline,Automatic,White,Red,None reported,Yes,40750,2,252.0,2.0,4.0
1079,Land,57000,Gasoline,Unknown,White,Other,None reported,Yes,26000,12,510.0,5.0,8.0
1080,Mercedes-Benz,22000,Gasoline,Automatic,White,Other,None reported,Yes,69500,5,463.0,4.0,8.0
1081,Ford,2000,Gasoline,Automatic,Black,Black,None reported,Yes,66500,2,315.0,2.7,6.0
1082,RAM,61802,E85 Flex Fuel,Automatic,Black,Grey,None reported,Yes,32000,7,305.0,3.6,6.0
1083,Dodge,73000,Unknown,Automatic,Black,Black,None reported,Yes,17500,15,,,
1084,Chevrolet,110000,Unknown,Automatic,Grey,Black,None reported,Yes,7500,12,,,
