,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,engine_size,horsepower,cylinder_count,log_transformed_price,car_age
820,Audi,72000,Gasoline,Automatic,Blue,Black,yes_accident,Yes,3.0,354.0,6.0,10.308985993422082,6
821,Audi,39000,Hybrid,Automatic,Black,Brown,no_accident,Yes,3.0,335.0,6.0,10.819798284210286,5
822,Lincoln,149000,Gasoline,Automatic,Gold,Other,no_accident,Yes,5.4,300.0,8.0,9.22029070282935,16
823,BMW,19300,Gasoline,Manual,White,Silver,no_accident,Yes,3.0,425.0,6.0,11.06665398721974,6
824,Mazda,27836,Gasoline,Automatic,Grey,Red,no_accident,Yes,2.5,331.9684177611007,6.254491996079713,10.517862051930678,3
825,Chevrolet,3273,Gasoline,Unknown,Black,Red,no_accident,Yes,6.2,490.0,8.0,11.27720313144916,1
826,Ford,74349,Gasoline,Automatic,White,Other,no_accident,Yes,3.5,375.0,6.0,10.491301994830229,7
827,Ford,85000,Diesel,Automatic,White,Black,yes_accident,Yes,6.7,450.0,8.0,10.915106645867503,5
828,Ferrari,2250,Gasoline,Automatic,Grey,Blue,no_accident,Yes,3.9,611.0,8.0,12.466515835145202,2
829,Mercedes-Benz,46100,Gasoline,Automatic,Black,Other,yes_accident,Yes,3.0,362.0,6.0,10.404293143019792,7
830,Hyundai,49500,Gasoline,Automatic,Silver,Grey,no_accident,Yes,2.4,185.0,4.0,10.239995502805316,5
831,Mercedes-Benz,31130,Gasoline,Automatic,Black,Black,no_accident,Yes,3.5,302.0,6.0,10.064798252418377,12
832,Ford,149460,Diesel,Automatic,Blue,Grey,yes_accident,Yes,6.4,350.0,8.0,9.412546252075513,16
833,Mercury,90000,Gasoline,Automatic,Blue,Other,yes_accident,Yes,4.6,302.0,8.0,9.648659816955295,21
834,Ford,48000,E85 Flex Fuel,Automatic,White,Grey,no_accident,Yes,3.5,275.0,6.0,10.950824090522445,3
835,Mercedes-Benz,98000,Gasoline,Automatic,White,Other,yes_accident,Yes,3.5,248.0,6.0,9.648659816955295,11
836,Volkswagen,18655,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.563569038890739,2
837,Chevrolet,60000,Gasoline,Automatic,Brown,Brown,yes_accident,Yes,8.1,325.0,8.0,10.124669180536797,18
838,Chevrolet,169500,E85 Flex Fuel,Automatic,Purple,Brown,no_accident,Yes,5.3,320.0,8.0,9.61587214452889,10
839,Mitsubishi,189500,Gasoline,Manual,Red,Black,no_accident,Yes,2.4,162.0,4.0,8.699681400989514,16
840,Toyota,91000,Gasoline,Automatic,Black,Brown,no_accident,Yes,5.7,381.0,8.0,11.134603622683905,8
841,Genesis,7396,Gasoline,Automatic,Black,Black,no_accident,Unknown,2.5,331.9684177611007,6.254491996079713,10.628617778949124,2
842,Toyota,229450,Gasoline,Automatic,Grey,Grey,no_accident,Yes,4.7,240.0,8.0,9.018089684104343,20
843,Maserati,8603,Gasoline,Automatic,Other,Other,no_accident,Unknown,3.0,331.9684177611007,6.254491996079713,11.74325116281265,1
844,Audi,49098,Gasoline,Unknown,White,Black,yes_accident,Yes,4.2,450.0,8.0,10.712215345197256,10
845,Nissan,21212,Gasoline,Automatic,Other,Other,no_accident,Unknown,1.5,331.9684177611007,6.254491996079713,10.271839059304192,2
846,Porsche,62743,Gasoline,Unknown,Silver,Grey,no_accident,Yes,4.8,400.0,8.0,10.261196961231647,14
847,BMW,24300,Hybrid,Automatic,Grey,Other,no_accident,Yes,3.0,382.0,6.0,10.819778284410283,3
848,Cadillac,104000,E85 Flex Fuel,Automatic,Grey,Other,no_accident,Yes,6.2,403.0,8.0,9.87822102528824,14
849,Volvo,46250,Gasoline,Automatic,White,Other,yes_accident,Yes,2.0,331.9684177611007,6.254491996079713,10.2328272702548,4
850,Mazda,1930,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.5,331.9684177611007,6.254491996079713,10.612901705559945,1
851,Chrysler,61494,Hybrid,Automatic,White,Black,no_accident,Unknown,3.6,331.9684177611007,6.254491996079713,10.487126739641525,2
852,Jeep,24040,Gasoline,Automatic,Black,Black,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,10.47090142763031,4
853,Toyota,231581,Gasoline,Automatic,Other,Other,no_accident,Yes,3.0,220.0,6.0,8.366602832783736,23
854,Ford,81000,Gasoline,Automatic,Grey,Black,no_accident,Yes,3.5,375.0,6.0,10.55843949396453,5
855,Ford,6217,Unknown,Unknown,Grey,Other,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,11.652696102959753,50
856,Land,23568,Gasoline,Automatic,Red,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.714395546283317,2
857,Mazda,78700,Gasoline,Automatic,White,Black,no_accident,Yes,2.5,187.0,4.0,9.798182590890704,4
858,Kia,109580,Gasoline,Automatic,Red,Black,yes_accident,Yes,2.4,192.0,4.0,9.38437770918244,9
859,Lexus,178000,Gasoline,Automatic,Grey,Grey,yes_accident,Yes,3.5,270.0,6.0,8.412054873292933,15
860,Mitsubishi,131193,Gasoline,Automatic,Black,Black,no_accident,Yes,2.4,331.9684177611007,6.254491996079713,9.39024233725137,8
861,Mercedes-Benz,106000,Gasoline,Automatic,White,Black,no_accident,Yes,3.0,362.0,6.0,10.16203685698089,7
862,Audi,28211,Gasoline,Unknown,Grey,Black,yes_accident,Yes,2.0,184.0,4.0,10.221977646629885,5
863,Audi,91403,E85 Flex Fuel,Automatic,Silver,Grey,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,9.61573881119536,9
864,Mercedes-Benz,88600,Gasoline,Automatic,Black,Black,yes_accident,Yes,2.0,208.0,4.0,9.729193687429403,8
865,INFINITI,84900,Gasoline,Automatic,Silver,Black,unknown,Unknown,5.0,390.0,8.0,10.019090435608215,13
866,Kia,11154,Gasoline,Automatic,White,Black,no_accident,Unknown,1.6,331.9684177611007,6.254491996079713,10.275016625615446,3
867,BMW,45090,Hybrid,Automatic,Grey,Black,yes_accident,Yes,2.0,313.0,4.0,10.333677793031093,6
868,Mercedes-Benz,33272,Gasoline,Automatic,Red,Grey,yes_accident,Yes,2.3,192.0,4.0,9.38437770918244,21
869,Jeep,71000,Gasoline,Manual,Red,Grey,no_accident,Yes,2.4,150.0,4.0,9.433483923290392,21
870,Kia,55400,Gasoline,Automatic,Green,White,unknown,Unknown,3.8,291.0,6.0,10.505094936455558,4
871,Land,141525,Gasoline,Automatic,Black,Black,no_accident,Yes,5.0,375.0,8.0,9.581283046045924,12
872,Jaguar,50000,Gasoline,Unknown,Black,Other,yes_accident,Yes,4.2,420.0,8.0,9.994287576862567,17
873,BMW,29140,Gasoline,Manual,Orange,Orange,no_accident,Yes,3.0,425.0,6.0,11.18436584089937,4
874,BMW,9000,Hybrid,Automatic,White,Red,no_accident,Yes,3.0,382.0,6.0,10.949068194652432,2
875,Mercedes-Benz,5595,Hybrid,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.333786837278764,3
876,RAM,34121,Gasoline,Automatic,Other,Black,no_accident,Unknown,5.7,331.9684177611007,6.254491996079713,10.782927560612269,2
877,BMW,36750,Gasoline,Automatic,Black,Black,no_accident,Yes,4.4,445.0,8.0,10.491274217438248,11
878,Mercedes-Benz,49626,Gasoline,Automatic,White,Other,no_accident,Yes,3.0,228.0,6.0,9.392745258631441,17
879,Jeep,45000,Gasoline,Automatic,White,Other,yes_accident,Yes,2.4,172.0,4.0,9.711176264112805,7
880,Toyota,69350,Hybrid,Automatic,Black,Grey,no_accident,Yes,3.5,306.0,6.0,10.491301994830229,5
881,BMW,8307,Gasoline,Automatic,Blue,Orange,no_accident,Unknown,4.4,331.9684177611007,6.254491996079713,11.501874628783144,2
882,BMW,4106,Gasoline,Manual,Green,Orange,no_accident,Yes,3.0,331.9684177611007,6.254491996079713,11.346233133048466,1
883,BMW,184700,Gasoline,Manual,Blue,Grey,no_accident,Yes,3.2,240.0,6.0,10.517347989609593,25
884,Maserati,57500,Gasoline,Automatic,White,Brown,no_accident,Yes,3.0,424.0,6.0,10.643064971973882,6
885,Acura,29000,Gasoline,Automatic,Black,Black,no_accident,Yes,2.0,272.0,4.0,10.587871447425917,3
886,Mercedes-Benz,61675,Gasoline,Unknown,Grey,Black,yes_accident,Yes,2.0,208.0,4.0,9.852246888342531,9
887,Mercedes-Benz,33300,Diesel,Automatic,White,Black,no_accident,Yes,3.0,188.0,6.0,10.714439990727769,3
888,Cadillac,62950,Gasoline,Automatic,Silver,Grey,yes_accident,Yes,3.6,304.0,6.0,9.769899015421748,10
889,Chevrolet,56675,Gasoline,Unknown,Silver,Black,no_accident,Yes,3.6,323.0,6.0,9.890959401958858,9
890,Porsche,92000,Gasoline,Automatic,Green,Grey,no_accident,Yes,4.8,400.0,8.0,10.043292972227004,11
891,Dodge,96000,Gasoline,Automatic,Grey,Gold,yes_accident,Yes,5.7,340.0,8.0,9.392745258631441,19
892,INFINITI,33500,Gasoline,Automatic,Black,Black,no_accident,Yes,3.7,330.0,6.0,10.043292972227004,10
893,Land,16754,Gasoline,Automatic,White,White,no_accident,Yes,5.0,557.0,8.0,11.626263078808801,4
894,Toyota,53249,Hybrid,Automatic,Silver,Grey,yes_accident,Yes,2.4,147.0,4.0,9.132486932771318,17
895,GMC,119000,Gasoline,Automatic,Gold,Brown,no_accident,Yes,3.6,281.0,6.0,9.433563920090563,8
896,Lincoln,29336,Gasoline,Automatic,Black,Other,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,10.51867319162636,3
897,RAM,86000,Diesel,Automatic,Grey,Grey,yes_accident,Yes,6.7,350.0,6.0,10.62135173563291,7
898,RAM,177000,Diesel,Automatic,Black,Other,yes_accident,Yes,6.7,385.0,6.0,10.609081944147828,10
899,Mercedes-Benz,93500,Gasoline,Automatic,Black,Black,yes_accident,Yes,4.6,362.0,8.0,9.674137279312397,11
900,BMW,47700,Gasoline,Automatic,Red,White,yes_accident,Yes,4.4,600.0,8.0,10.915088464214607,6
901,Ford,97496,Gasoline,Manual,Grey,Grey,unknown,Unknown,4.6,390.0,8.0,10.106469212026385,21
902,Acura,16120,Gasoline,Automatic,Grey,Other,no_accident,Unknown,2.4,331.9684177611007,6.254491996079713,10.188666494769791,2
903,Buick,147589,Gasoline,Automatic,White,Other,yes_accident,Yes,4.2,275.0,6.0,7.937731775260109,19
904,Cadillac,95570,E85 Flex Fuel,Automatic,Black,Black,yes_accident,Yes,6.2,403.0,8.0,9.99884318585288,11
905,Mercedes-Benz,45791,Gasoline,Automatic,Grey,Grey,no_accident,Yes,4.0,463.0,8.0,10.859018228147887,6
906,INFINITI,60000,Gasoline,Automatic,Silver,Other,yes_accident,Yes,5.6,400.0,8.0,10.163965423497029,8
907,Buick,50000,Gasoline,Automatic,White,Black,no_accident,Yes,1.4,138.0,4.0,9.841399360222706,5
908,Mercedes-Benz,33481,Gasoline,Automatic,Black,Other,no_accident,Unknown,3.0,331.9684177611007,6.254491996079713,10.691944912900398,5
909,Jeep,107000,Gasoline,Automatic,Grey,Grey,no_accident,Yes,3.7,210.0,6.0,8.682877107057168,14
910,Mercedes-Benz,60000,Gasoline,Unknown,White,Black,yes_accident,Yes,5.5,536.0,8.0,10.518700218288165,13
911,Audi,55000,Gasoline,Automatic,White,Brown,no_accident,Yes,3.0,333.0,6.0,10.239995502805316,8
912,Mazda,4004,Gasoline,Automatic,Black,Black,no_accident,Yes,2.5,186.0,4.0,10.146472946063877,2
913,Bentley,57800,Gasoline,Automatic,Blue,Other,unknown,Unknown,6.0,600.0,12.0,10.992066340225865,15
914,Bentley,10972,Gasoline,Automatic,Red,Black,no_accident,Yes,4.0,331.9684177611007,6.254491996079713,12.292025545864318,2
915,Bentley,27858,Gasoline,Automatic,Other,Other,no_accident,Yes,4.0,331.9684177611007,6.254491996079713,12.194763942507127,2
916,Porsche,31678,Gasoline,Unknown,Silver,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.578703842168515,6
917,Volkswagen,47144,Gasoline,Manual,Blue,Black,no_accident,Yes,2.0,292.0,4.0,10.307317991967832,8
918,Hyundai,165454,Gasoline,Automatic,Grey,Black,yes_accident,Yes,3.8,306.0,6.0,8.294299608857235,13
919,Ford,98000,Gasoline,Automatic,White,Other,yes_accident,Yes,3.5,375.0,6.0,10.146472946063877,6
920,Hyundai,39913,Gasoline,Automatic,Black,Other,no_accident,Unknown,2.4,331.9684177611007,6.254491996079713,10.032320424379096,4
921,Ford,147191,Gasoline,Automatic,Blue,Black,yes_accident,Yes,3.7,305.0,6.0,9.472012088995733,11
922,BMW,53600,Gasoline,Automatic,Silver,Black,no_accident,Yes,3.0,300.0,6.0,10.165120780630861,10
923,Dodge,100100,Unknown,Unknown,Purple,Black,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,9.741027444837728,14
924,Mercedes-Benz,1750,Gasoline,Automatic,Blue,Black,no_accident,Yes,4.0,577.0,8.0,12.206052645330171,4
925,Dodge,2750,Gasoline,Automatic,Orange,Black,no_accident,Yes,6.2,797.0,8.0,11.556951919719207,4
926,Porsche,40800,Gasoline,Automatic,Brown,Other,no_accident,Yes,2.7,265.0,6.0,10.477316144080852,11
927,Porsche,36798,Gasoline,Automatic,Grey,Black,yes_accident,Yes,2.0,331.9684177611007,6.254491996079713,10.809748150372926,6
928,Ford,77699,Diesel,Automatic,White,Grey,unknown,Unknown,6.7,331.9684177611007,6.254491996079713,10.817455589040637,3
929,Ford,87500,Gasoline,Automatic,Red,Black,yes_accident,Yes,4.6,315.0,8.0,9.60918360377546,14
930,Chevrolet,93000,Gasoline,Automatic,Black,Black,no_accident,Yes,5.3,355.0,8.0,10.55843949396453,4
931,Mercedes-Benz,41515,Gasoline,Automatic,Black,Black,no_accident,Yes,2.0,331.9684177611007,6.254491996079713,10.248919530528813,6
932,RAM,19000,E85 Flex Fuel,Automatic,Black,Black,yes_accident,Unknown,3.6,331.9684177611007,6.254491996079713,10.411599497604435,5
933,Toyota,1539,Hybrid,Automatic,Green,Other,yes_accident,Yes,3.4,331.9684177611007,6.254491996079713,11.24339760309849,1
934,BMW,31090,Gasoline,Automatic,Green,Black,yes_accident,Yes,4.4,600.0,8.0,11.127277689932466,6
935,Mazda,21701,Gasoline,Automatic,Red,Black,no_accident,Unknown,2.5,331.9684177611007,6.254491996079713,10.130623125119875,2
936,Nissan,97726,Gasoline,Unknown,Other,Other,yes_accident,Unknown,2.5,331.9684177611007,6.254491996079713,9.680281499268713,8
937,Audi,73000,Diesel,Automatic,White,Grey,no_accident,Yes,3.0,240.0,6.0,10.434145214930487,9
938,Genesis,23600,Gasoline,Automatic,Blue,Grey,no_accident,Yes,3.8,311.0,6.0,10.370392636243981,4
939,Rolls-Royce,8755,Gasoline,Automatic,Black,Black,no_accident,Yes,6.6,563.0,12.0,12.02515610124372,8
940,BMW,20500,Gasoline,Unknown,Blue,Black,no_accident,Yes,4.4,560.0,8.0,11.125806040978839,5
941,Ford,57912,Gasoline,Manual,Black,Black,yes_accident,Yes,3.7,305.0,6.0,9.839002363309719,11
942,BMW,35000,Gasoline,Automatic,Black,Black,no_accident,Yes,4.8,360.0,8.0,9.825580063659602,15
943,Nissan,7089,Unknown,Automatic,Black,Black,yes_accident,Yes,3.7039586206896553,214.0,6.254491996079713,10.30547997116532,1
944,Lincoln,35469,Gasoline,Automatic,Black,Other,unknown,Unknown,2.3,331.9684177611007,6.254491996079713,10.33822015832486,5
945,Kia,14676,Gasoline,Automatic,Other,Grey,no_accident,Unknown,3.8,331.9684177611007,6.254491996079713,10.753382038770598,2
946,Lincoln,13750,Gasoline,Automatic,White,Other,no_accident,Yes,3.5,440.0,6.0,11.289781913656018,2
947,Mercedes-Benz,13300,Gasoline,Automatic,Black,Black,no_accident,Yes,4.7,449.0,8.0,11.042937835596494,9
948,Chevrolet,117000,Gasoline,Automatic,Blue,Other,no_accident,Yes,6.0,331.9684177611007,8.0,10.203629181337648,7
949,Audi,27100,Hybrid,Automatic,White,Black,no_accident,Yes,3.0,335.0,6.0,10.819798284210286,4
950,Ford,89352,Gasoline,Automatic,White,Black,yes_accident,Yes,2.3,310.0,4.0,9.951801412814678,7
951,Chevrolet,100000,Gasoline,Automatic,White,Black,yes_accident,Yes,1.4,153.0,4.0,9.04793908261736,6
952,Land,16000,Hybrid,Automatic,Silver,Black,no_accident,Yes,3.0,395.0,6.0,11.231901180182515,4
953,Land,15200,Gasoline,Automatic,White,Black,no_accident,Yes,2.0,296.0,4.0,11.05089000537367,1
954,BMW,39960,Gasoline,Manual,White,Brown,no_accident,Yes,4.4,400.0,8.0,10.571214355749163,12
955,Ford,119000,Gasoline,Automatic,White,Black,yes_accident,Yes,4.0,210.0,6.0,9.510519035757246,16
956,Kia,10971,Gasoline,Automatic,Red,Black,no_accident,Unknown,1.6,331.9684177611007,6.254491996079713,10.308919326755392,2
957,Mazda,118500,Gasoline,Manual,Silver,Black,yes_accident,Yes,2.0,155.0,4.0,9.350189267092581,10
958,Kia,8288,Gasoline,Automatic,Black,Black,no_accident,Yes,3.3,365.0,6.0,10.734220396048636,3
959,Chevrolet,2950,Gasoline,Automatic,Red,Grey,no_accident,Yes,6.2,650.0,8.0,11.218567827096358,1
960,Mercedes-Benz,73000,Gasoline,Automatic,White,Black,yes_accident,Yes,5.5,563.0,8.0,11.264476926102367,7
961,Ford,82000,Gasoline,Unknown,Gold,White,no_accident,Yes,3.9,280.0,8.0,9.60918360377546,19
962,Audi,7874,Unknown,Automatic,Grey,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.571316925111784,5
963,GMC,49105,Gasoline,Automatic,White,Black,no_accident,Yes,6.2,420.0,8.0,10.590390276998745,7
964,Kia,5500,Gasoline,Automatic,Silver,Black,no_accident,Yes,3.8,291.0,6.0,10.596659732783579,1
965,Chevrolet,36700,Gasoline,Manual,Blue,Black,no_accident,Yes,6.0,400.0,8.0,10.165890277802454,19
966,BMW,40000,Gasoline,Unknown,White,Other,no_accident,Yes,4.4,445.0,8.0,10.434145214930487,10
967,Nissan,78110,Gasoline,Automatic,Silver,Black,unknown,Unknown,2.5,170.0,4.0,9.770013301136158,7
968,GMC,74864,Gasoline,Automatic,Grey,Other,no_accident,Yes,3.6,288.0,6.0,9.892477160016076,9
969,Cadillac,15350,Gasoline,Automatic,Black,Black,no_accident,Yes,6.2,420.0,8.0,11.445727410406752,3
970,Nissan,46100,Gasoline,Automatic,Blue,Black,no_accident,Yes,3.8,485.0,6.0,11.198214720130528,14
971,Toyota,61454,Gasoline,Automatic,Silver,Grey,no_accident,Yes,3.5,295.0,6.0,10.34177474101152,6
972,BMW,45241,Gasoline,Automatic,Blue,Brown,no_accident,Yes,3.0,335.0,6.0,10.905974329106854,4
973,INFINITI,48000,Gasoline,Automatic,Black,Black,no_accident,Yes,3.5,295.0,6.0,10.203629181337648,6
974,Lexus,68500,Gasoline,Manual,Black,Other,no_accident,Yes,2.5,204.0,6.0,9.825580063659602,14
975,GMC,43433,Gasoline,Automatic,Black,Other,no_accident,Unknown,5.3,331.9684177611007,6.254491996079713,10.85707406915398,5
976,Chevrolet,122961,Gasoline,Automatic,Red,Other,no_accident,Yes,6.0,331.9684177611007,6.254491996079713,9.95208722237219,19
977,Dodge,92861,Gasoline,Automatic,Grey,Red,no_accident,Yes,5.7,375.0,8.0,9.890959401958858,10
978,Hyundai,72000,Gasoline,Automatic,White,Other,no_accident,Yes,5.0,429.0,8.0,9.97119292889014,8
980,Ford,83000,Gasoline,Automatic,Grey,Black,no_accident,Yes,4.6,260.0,8.0,9.259225769705994,21
981,Audi,18031,Unknown,Automatic,Blue,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.586584397242571,3
982,Toyota,8200,Hybrid,Automatic,Brown,Black,no_accident,Yes,3.4,437.0,6.0,11.275949181024878,1
983,Land,19000,Hybrid,Unknown,Silver,Black,unknown,Unknown,3.0,395.0,6.0,11.223922520551032,4
984,Jeep,12875,Gasoline,Automatic,Black,Black,no_accident,Unknown,3.6,331.9684177611007,6.254491996079713,10.659609532257463,2
985,Maserati,32000,Gasoline,Automatic,Other,Brown,no_accident,Yes,4.7,454.0,8.0,10.491301994830229,9
986,BMW,61145,Gasoline,Automatic,White,Other,yes_accident,Yes,4.4,560.0,8.0,10.53212287826962,11
987,Mercedes-Benz,9612,Gasoline,Automatic,Other,Other,no_accident,Unknown,2.0,331.9684177611007,6.254491996079713,10.689692377847104,2
988,Land,3534,Hybrid,Automatic,Red,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.87756163408958,1
989,Ford,152000,Gasoline,Automatic,Brown,Other,no_accident,Yes,3.5,365.0,6.0,9.546884034617925,13
990,Audi,129567,Gasoline,Automatic,White,Black,no_accident,Yes,2.0,211.0,4.0,8.853808274977197,12
991,BMW,36000,Gasoline,Automatic,Grey,Black,yes_accident,Yes,3.0,335.0,6.0,10.645329654634832,5
992,BMW,92008,Gasoline,Automatic,White,Black,no_accident,Yes,3.0,300.0,6.0,9.433563920090563,15
993,Ford,63900,Gasoline,Automatic,White,Grey,no_accident,Yes,3.8,150.0,6.0,9.239996256883693,26
994,Toyota,150900,Gasoline,Automatic,Black,Grey,no_accident,Yes,5.7,381.0,8.0,9.770013301136158,12
995,Dodge,43000,Unknown,Manual,Green,Black,no_accident,Yes,3.7039586206896553,331.9684177611007,6.254491996079713,10.819798284210286,5
996,Land,38020,Gasoline,Automatic,White,Other,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.066622737219737,6
997,Audi,14750,Hybrid,Unknown,Silver,Black,no_accident,Yes,3.0,335.0,6.0,11.019612266288869,3
998,Subaru,52500,Gasoline,Manual,Grey,Black,no_accident,Yes,2.0,268.0,4.0,10.043292972227004,9
999,Chevrolet,207571,Gasoline,Automatic,Black,Black,yes_accident,Yes,5.3,355.0,8.0,9.952325334619427,7
1000,INFINITI,39000,Gasoline,Automatic,Grey,Grey,no_accident,Yes,3.5,295.0,6.0,10.305647203635566,4
1001,Porsche,66000,Gasoline,Automatic,Black,Brown,unknown,Unknown,2.9,265.0,6.0,10.239995502805316,13
1002,INFINITI,93500,Gasoline,Automatic,Black,Black,no_accident,Yes,3.5,295.0,6.0,9.680406499268875,7
1003,BMW,7200,Gasoline,Automatic,Black,Black,no_accident,Yes,3.0,425.0,6.0,11.06665398721974,6
1004,Maserati,1220,Gasoline,Automatic,Other,Other,no_accident,Unknown,3.0,331.9684177611007,6.254491996079713,12.38380451915696,2
1005,Land,8421,Hybrid,Automatic,Black,White,no_accident,Yes,3.0,395.0,6.0,11.407576060361786,1
1006,BMW,25520,Gasoline,Automatic,Grey,Black,no_accident,Unknown,4.4,331.9684177611007,6.254491996079713,11.349241150793087,4
1007,Tesla,30554,Unknown,Automatic,Blue,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,10.645424897265505,4
1008,Volvo,17000,Unknown,Automatic,Grey,Blue,no_accident,Yes,3.7039586206896553,402.0,6.254491996079713,10.91328684226798,1
1009,Mercedes-Benz,41314,Gasoline,Unknown,Red,White,yes_accident,Yes,5.5,382.0,8.0,10.341742483467284,13
1010,Land,49899,Gasoline,Unknown,White,Black,yes_accident,Yes,5.0,518.0,8.0,11.07443600653965,4
1011,Ford,186268,E85 Flex Fuel,Automatic,Blue,Black,no_accident,Yes,3.0,240.0,6.0,8.412054873292933,12
1012,Lexus,51335,Gasoline,Automatic,Silver,Black,yes_accident,Yes,3.5,268.0,6.0,10.16569795901424,8
1013,Porsche,10400,Gasoline,Automatic,Grey,Black,no_accident,Yes,2.5,365.0,4.0,11.510432359764517,5
1014,Mercedes-Benz,20622,Gasoline,Automatic,White,Black,no_accident,Unknown,3.7039586206896553,331.9684177611007,6.254491996079713,11.870592916210601,4
1015,RAM,19376,Gasoline,Automatic,White,Black,no_accident,Yes,5.7,331.9684177611007,6.254491996079713,10.733392166450933,2
1016,Audi,12245,Gasoline,Automatic,Black,Black,no_accident,Unknown,5.2,331.9684177611007,6.254491996079713,12.14367050736717,4
