brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
Mercedes-Benz,6600,Gasoline,Unknown,Black,Other,None reported,Yes,128900,5,550.0,4.0,8.0
Chevrolet,2300,Gasoline,Manual,Red,Black,None reported,Yes,51500,2,455.0,6.2,8.0
Audi,10601,Hybrid,Automatic,Black,Black,None reported,Unknown,61998,2,,,
Maserati,18000,Gasoline,Unknown,Red,Black,None reported,Yes,67000,7,454.0,4.7,8.0
GMC,31681,Gasoline,Automatic,Red,Black,Accident reported,Unknown,67963,3,,6.6,
Cadillac,24114,Gasoline,Automatic,Red,Black,Accident reported,Unknown,49427,5,,3.6,
Jeep,22109,Gasoline,Automatic,White,Black,Unknown,Unknown,43389,3,,3.6,
Chevrolet,148000,E85 Flex Fuel,Automatic,Black,Black,None reported,Yes,18000,13,320.0,5.3,8.0
BMW,41000,Gasoline,Unknown,White,White,None reported,Yes,60200,7,600.0,4.4,8.0
Nissan,127600,E85 Flex Fuel,Automatic,Brown,Grey,None reported,Yes,19500,16,317.0,5.6,8.0
Dodge,138450,Gasoline,Automatic,Red,Black,Accident reported,Yes,19000,20,500.0,8.3,10.0
GMC,230000,E85 Flex Fuel,Automatic,White,Black,None reported,Yes,15500,12,315.0,5.3,8.0
Lexus,53649,Gasoline,Automatic,Black,Red,None reported,Yes,33000,8,295.0,3.5,6.0
Mercedes-Benz,174000,Gasoline,Automatic,Black,Black,Accident reported,Yes,11999,13,335.0,4.6,8.0
INFINITI,49860,Gasoline,Automatic,Black,Other,Accident reported,Yes,47645,3,,5.6,
Mercedes-Benz,13650,Gasoline,Automatic,Blue,Black,None reported,Yes,75000,4,503.0,4.0,8.0
BMW,134000,Gasoline,Automatic,Brown,Brown,Accident reported,Yes,13500,9,240.0,2.0,4.0
Porsche,78000,Gasoline,Unknown,Brown,Brown,None reported,Yes,68000,11,350.0,3.4,6.0
Porsche,65750,Gasoline,Automatic,Blue,Grey,None reported,Yes,21750,20,280.0,3.2,6.0
BMW,18000,Gasoline,Automatic,Black,Black,None reported,Yes,94000,4,600.0,4.4,8.0
Ford,121630,Gasoline,Automatic,White,Black,None reported,Yes,9450,18,210.0,4.0,6.0
Rivian,4500,Unknown,Automatic,Silver,Grey,None reported,Yes,89999,2,835.0,,
Volvo,9408,Hybrid,Automatic,Black,Grey,None reported,Unknown,61999,3,,2.0,
BMW,120000,Gasoline,Automatic,White,White,None reported,Yes,16000,9,240.0,2.0,4.0
Cadillac,168600,Gasoline,Automatic,White,Other,None reported,Yes,29500,9,420.0,6.2,8.0
Chevrolet,43705,Gasoline,Manual,Grey,Black,None reported,Yes,25900,21,350.0,5.7,8.0
Audi,111000,Gasoline,Unknown,Blue,Other,None reported,Yes,11500,12,211.0,2.0,4.0
Audi,64549,Gasoline,Unknown,Silver,Black,None reported,Yes,17000,13,211.0,2.0,4.0
Buick,53000,Gasoline,Automatic,Red,Grey,None reported,Yes,6500,18,200.0,3.8,6.0
Chevrolet,13465,Gasoline,Automatic,White,Black,None reported,Yes,44900,8,455.0,6.2,8.0
Tesla,5844,Unknown,Automatic,White,Black,None reported,Yes,52000,2,425.0,,
BMW,74000,Gasoline,Manual,Grey,Black,None reported,Yes,40000,10,425.0,3.0,6.0
Kia,100331,Gasoline,Automatic,Red,Other,Accident reported,Yes,6900,14,200.0,2.4,4.0
Toyota,24850,Gasoline,Automatic,Black,Black,None reported,Yes,53568,3,382.0,3.0,6.0
Lincoln,17467,Gasoline,Automatic,White,Other,None reported,Unknown,43860,4,,2.0,
Nissan,115000,Gasoline,Automatic,Grey,Black,None reported,Yes,11995,10,260.0,3.5,6.0
BMW,72000,Gasoline,Unknown,Black,Brown,Accident reported,Yes,26500,10,445.0,4.4,8.0
Mazda,162000,Gasoline,Manual,Black,Black,Accident reported,Yes,6500,17,263.0,2.3,4.0
GMC,47589,Gasoline,Automatic,Black,Black,None reported,Yes,45500,8,355.0,5.3,8.0
Toyota,6548,Unknown,Automatic,Other,Black,None reported,Unknown,41999,2,,,
RAM,10339,Gasoline,Automatic,White,Grey,None reported,Yes,36990,7,280.0,3.6,6.0
RAM,32092,Gasoline,Automatic,Blue,Black,None reported,Yes,35113,4,,3.6,
Lexus,85275,Gasoline,Automatic,Grey,Black,Accident reported,Unknown,23998,11,,,
Hyundai,138000,Gasoline,Automatic,Brown,Other,None reported,Yes,10990,9,175.0,1.6,4.0
Chevrolet,87500,Gasoline,Automatic,Red,Black,None reported,Yes,16999,22,300.0,5.3,8.0
Maserati,34920,Gasoline,Automatic,Grey,Brown,None reported,Yes,38900,12,440.0,4.7,8.0
Tesla,27224,Unknown,Automatic,Black,Black,None reported,Unknown,65999,5,,,
BMW,25000,Gasoline,Automatic,Black,Black,None reported,Yes,52000,7,365.0,3.0,6.0
Tesla,14642,Unknown,Automatic,Red,Black,None reported,Yes,48500,4,425.0,,
Subaru,162000,Gasoline,Automatic,Grey,Black,None reported,Yes,13999,10,175.0,2.5,4.0
Buick,119500,Gasoline,Automatic,White,Other,Accident reported,Yes,16999,29,260.0,5.7,8.0
Land,101800,Gasoline,Automatic,Silver,Black,None reported,Yes,36500,8,510.0,5.0,8.0
Ford,84351,Gasoline,Automatic,Blue,Other,None reported,Yes,42691,4,,3.5,
Nissan,26930,Unknown,Automatic,White,Other,None reported,Yes,6700,13,107.0,,
Toyota,40698,Gasoline,Unknown,White,Black,None reported,Unknown,42886,6,,3.5,
Mercedes-Benz,40000,Gasoline,Automatic,Black,Red,None reported,Yes,112500,5,630.0,4.0,8.0
BMW,30000,Gasoline,Automatic,Blue,Other,Accident reported,Yes,29000,6,248.0,2.0,4.0
Lexus,78980,Gasoline,Automatic,Silver,Other,Accident reported,Yes,10600,18,272.0,3.5,6.0
Porsche,28844,Gasoline,Manual,White,Other,Unknown,Unknown,69995,18,,3.8,
Porsche,21028,Unknown,Unknown,Black,Other,None reported,Unknown,96900,5,,,
Maserati,5409,Gasoline,Automatic,Other,Black,None reported,Yes,88950,2,,3.0,
Dodge,12700,Gasoline,Automatic,Black,Black,Accident reported,Yes,69900,5,717.0,6.2,8.0
Mazda,19000,Gasoline,Automatic,Blue,Black,Unknown,Unknown,25900,4,187.0,2.5,4.0
Audi,12000,Gasoline,Automatic,Black,Black,None reported,Yes,48000,6,349.0,3.0,6.0
Ford,25717,Gasoline,Manual,Black,Black,None reported,Yes,33900,9,435.0,5.0,8.0
Tesla,12055,Unknown,Automatic,Blue,Black,None reported,Yes,44400,3,425.0,,
Audi,69700,Gasoline,Automatic,Orange,Other,Accident reported,Yes,23000,14,265.0,2.0,4.0
BMW,25013,Gasoline,Automatic,Black,Black,None reported,Yes,55000,5,405.0,3.0,6.0
Audi,1156,Unknown,Automatic,Blue,Black,None reported,Yes,54900,2,295.0,,
BMW,57939,Gasoline,Automatic,Grey,Black,None reported,Yes,27500,9,320.0,3.0,6.0
Mercedes-Benz,52694,Gasoline,Unknown,Grey,Black,None reported,Yes,49999,7,385.0,3.0,6.0
Mercedes-Benz,54000,Gasoline,Automatic,White,Other,None reported,Yes,37000,10,449.0,4.7,8.0
Honda,110500,Gasoline,Manual,Yellow,Red,None reported,Yes,27000,23,240.0,2.0,4.0
Chevrolet,97500,Gasoline,Manual,Yellow,Black,None reported,Yes,10000,25,345.0,5.7,8.0
Chevrolet,20909,Gasoline,Automatic,Red,Black,None reported,Yes,35387,5,,3.6,
Mercedes-Benz,77648,Gasoline,Automatic,Silver,Black,None reported,Yes,40000,12,536.0,5.5,8.0
Bentley,79422,Gasoline,Automatic,Black,Black,None reported,Yes,64000,12,616.0,6.0,12.0
GMC,53850,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,16900,23,340.0,8.1,8.0
Audi,21832,Gasoline,Automatic,Blue,Black,None reported,Yes,42000,5,349.0,3.0,6.0
Toyota,41932,Gasoline,Manual,Black,Black,None reported,Yes,18700,8,137.0,1.8,4.0
GMC,110000,Gasoline,Automatic,Blue,Black,Accident reported,Yes,34999,8,355.0,5.3,8.0
Toyota,67400,Gasoline,Automatic,Black,Brown,None reported,Yes,47500,5,381.0,5.7,8.0
Subaru,62662,Gasoline,Manual,Red,Black,Accident reported,Yes,24000,8,268.0,2.0,4.0
Subaru,102000,Gasoline,Manual,White,Black,Accident reported,Yes,18000,10,268.0,2.0,4.0
INFINITI,79785,Gasoline,Automatic,Red,White,Accident reported,Yes,16488,11,328.0,3.7,6.0
Chevrolet,166549,Gasoline,Automatic,White,Other,Accident reported,Yes,24950,8,355.0,5.3,8.0
Toyota,190656,Gasoline,Automatic,Black,Grey,Accident reported,Yes,8900,19,273.0,4.7,8.0
Dodge,7928,Unknown,Manual,Red,Red,None reported,Yes,37500,9,,,
Porsche,135606,Gasoline,Unknown,Black,Black,None reported,Yes,15000,16,405.0,4.8,8.0
Kia,14700,Gasoline,Automatic,Blue,Black,None reported,Yes,39900,2,291.0,3.8,6.0
Mercedes-Benz,12985,Gasoline,Automatic,Grey,Black,Accident reported,Yes,96000,6,603.0,4.0,8.0
BMW,4200,Gasoline,Unknown,White,Red,None reported,Yes,64995,11,335.0,3.0,6.0
Subaru,44000,Gasoline,Manual,Red,Black,None reported,Yes,23500,8,152.0,2.0,4.0
Dodge,66000,Gasoline,Manual,Black,Black,None reported,Yes,12000,10,160.0,2.0,4.0
Land,17945,Gasoline,Automatic,Black,Other,None reported,Unknown,89900,4,,5.0,
Nissan,106700,Gasoline,Manual,Red,Black,None reported,Yes,17500,12,332.0,3.7,6.0
Cadillac,120000,Gasoline,Automatic,Black,Black,None reported,Yes,55000,5,420.0,6.2,8.0
Mercedes-Benz,59600,Gasoline,Unknown,White,Other,None reported,Yes,19900,13,302.0,3.5,6.0
Kia,117220,Hybrid,Automatic,Black,Black,None reported,Yes,8900,13,206.0,2.4,4.0
Chevrolet,85200,Diesel,Automatic,Silver,Grey,None reported,Yes,67500,3,445.0,6.6,8.0
Volkswagen,63450,Gasoline,Manual,White,Black,None reported,Yes,24325,7,220.0,2.0,4.0
Dodge,73000,Gasoline,Manual,Black,Grey,None reported,Yes,22500,21,500.0,8.3,10.0
Scion,115000,Gasoline,Manual,Silver,Silver,None reported,Yes,11495,11,179.0,2.5,4.0
Land,56000,Gasoline,Automatic,Black,Brown,None reported,Yes,49900,9,510.0,5.0,8.0
Lexus,67296,Gasoline,Automatic,Other,Other,None reported,Unknown,40900,7,,3.5,
Chevrolet,179200,Gasoline,Automatic,Black,Other,Accident reported,Yes,16000,10,355.0,5.3,8.0
Maserati,28000,Gasoline,Automatic,White,Red,None reported,Yes,44999,10,444.0,4.7,8.0
Porsche,155000,Gasoline,Manual,Black,Black,None reported,Yes,55000,22,415.0,3.6,6.0
Hyundai,154000,Hybrid,Automatic,Green,Grey,Accident reported,Yes,8500,13,206.0,2.4,4.0
Cadillac,62500,Gasoline,Automatic,Red,Other,Accident reported,Yes,18955,13,270.0,3.0,6.0
BMW,177700,Gasoline,Automatic,Silver,Black,None reported,Yes,2500,25,170.0,2.5,6.0
Tesla,83700,Unknown,Automatic,Black,Black,Accident reported,Yes,26000,6,,,
Chevrolet,120000,Unknown,Automatic,White,Brown,Accident reported,Yes,6500,30,,,
Nissan,65000,Gasoline,Manual,Grey,Black,None reported,Yes,21500,13,332.0,3.7,6.0
Mercedes-Benz,62808,Gasoline,Automatic,Black,Other,Accident reported,Unknown,38598,7,,,
Ford,3000,Gasoline,Manual,Red,Black,None reported,Yes,49500,4,460.0,5.0,8.0
Audi,119000,Gasoline,Automatic,Grey,Other,None reported,Yes,12000,13,211.0,2.0,4.0
RAM,198868,Diesel,Automatic,Brown,Other,None reported,Yes,25000,12,350.0,6.7,6.0
Dodge,188000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,8500,14,210.0,3.7,6.0
Mercedes-Benz,157405,Gasoline,Automatic,Black,Black,None reported,Yes,10750,12,248.0,3.5,6.0
Dodge,8228,Gasoline,Automatic,Blue,Black,None reported,Yes,62500,9,707.0,6.2,8.0
Land,73101,Gasoline,Automatic,Blue,Other,None reported,Yes,42950,7,380.0,3.0,6.0
BMW,10950,Gasoline,Manual,White,White,None reported,Yes,60995,7,425.0,3.0,6.0
Mercedes-Benz,63160,Gasoline,Automatic,Black,Other,Accident reported,Yes,47000,7,463.0,4.0,8.0
Land,31866,Gasoline,Automatic,Other,Other,None reported,Unknown,68900,6,,5.0,
Chevrolet,75000,Gasoline,Automatic,White,Grey,None reported,Yes,18900,16,319.0,6.0,8.0
Toyota,98000,Gasoline,Automatic,Black,Black,Accident reported,Yes,36000,9,270.0,4.0,6.0
Mazda,33576,Gasoline,Manual,Red,Other,None reported,Yes,18900,13,167.0,2.0,4.0
Volkswagen,123200,Gasoline,Automatic,Grey,Other,Accident reported,Yes,12449,13,280.0,3.6,6.0
Jaguar,112000,Gasoline,Automatic,Blue,White,None reported,Yes,8800,12,340.0,3.0,6.0
Chevrolet,68000,Gasoline,Automatic,Grey,Grey,Accident reported,Yes,19500,15,426.0,6.2,8.0
INFINITI,120000,Gasoline,Unknown,Red,Black,Accident reported,Yes,14500,13,328.0,3.7,6.0
BMW,45000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,46999,6,445.0,4.4,8.0
Chevrolet,6700,Gasoline,Automatic,Grey,Black,None reported,Yes,39500,3,455.0,6.2,8.0
Porsche,6785,Unknown,Automatic,Blue,Black,None reported,Unknown,108900,4,,,
Mercedes-Benz,40900,Gasoline,Automatic,White,Other,None reported,Yes,59750,10,577.0,5.5,8.0
Cadillac,74150,Gasoline,Automatic,Gold,Brown,None reported,Yes,45000,7,420.0,6.2,8.0
Toyota,94448,Hybrid,Automatic,Silver,Grey,None reported,Yes,15999,11,200.0,2.5,4.0
Audi,108000,Gasoline,Unknown,Black,Brown,None reported,Yes,19998,10,310.0,3.0,6.0
BMW,118000,Gasoline,Unknown,White,Orange,Accident reported,Yes,17000,13,555.0,4.4,8.0
Jaguar,38800,Gasoline,Unknown,Black,Black,None reported,Yes,57500,5,550.0,5.0,8.0
BMW,55000,Gasoline,Unknown,White,Black,None reported,Yes,40000,8,320.0,3.0,6.0
BMW,34967,Hybrid,Automatic,Blue,Other,Accident reported,Yes,49999,4,382.0,3.0,6.0
Jeep,85325,Gasoline,Automatic,Black,Black,None reported,Yes,30000,9,285.0,3.6,6.0
RAM,63750,Gasoline,Automatic,Grey,Grey,None reported,Yes,36000,7,410.0,6.4,8.0
Ford,87248,Gasoline,Automatic,Black,Black,None reported,Yes,19999,9,300.0,3.7,6.0
BMW,206000,Gasoline,Manual,Red,Black,Accident reported,Yes,15900,28,190.0,2.8,6.0
Mercedes-Benz,112854,Gasoline,Automatic,White,Black,None reported,Yes,11999,14,335.0,4.7,8.0
Rivian,1150,Unknown,Automatic,Green,Black,None reported,Yes,96850,2,835.0,,
Tesla,10000,Unknown,Automatic,Blue,Black,None reported,Yes,48000,2,425.0,,
Mercedes-Benz,14100,Gasoline,Automatic,Grey,Black,None reported,Yes,53000,3,255.0,2.0,4.0
BMW,14360,Hybrid,Automatic,Black,Black,None reported,Yes,85495,2,375.0,3.0,6.0
Chevrolet,10000,Gasoline,Automatic,Blue,Black,None reported,Yes,32000,2,155.0,1.3,3.0
Chevrolet,217500,Gasoline,Automatic,Black,Black,None reported,Yes,20000,10,355.0,5.3,8.0
Chevrolet,73846,Gasoline,Automatic,Blue,Black,None reported,Yes,60995,4,,5.3,
Jeep,40000,Gasoline,Unknown,Grey,Black,None reported,Yes,45000,5,285.0,3.6,6.0
GMC,9980,Gasoline,Automatic,Black,Black,None reported,Yes,82000,2,355.0,5.3,8.0
Mazda,41997,Gasoline,Automatic,Black,Black,None reported,Yes,24995,6,227.0,2.5,4.0
Alfa,2000,Gasoline,Automatic,Blue,Brown,None reported,Yes,39000,4,280.0,2.0,4.0
Mercedes-Benz,42750,Gasoline,Unknown,Black,Black,Accident reported,Yes,22999,9,208.0,2.0,4.0
BMW,19473,Gasoline,Automatic,White,Other,None reported,Unknown,31698,6,,,
Volkswagen,35340,Gasoline,Automatic,Black,Grey,None reported,Yes,23000,6,174.0,2.0,4.0
Mercedes-Benz,93000,Gasoline,Automatic,White,Other,Accident reported,Yes,12000,17,268.0,3.5,6.0
Audi,66150,Gasoline,Automatic,White,Black,Accident reported,Yes,47995,11,560.0,4.0,8.0
Volvo,19352,Hybrid,Automatic,Blue,Other,None reported,Yes,54599,3,455.0,2.0,4.0
Land,81000,Gasoline,Automatic,Black,Black,None reported,Yes,64800,5,518.0,5.0,8.0
Toyota,183000,Gasoline,Automatic,Gold,Other,None reported,Yes,16000,14,381.0,5.7,8.0
Jeep,44000,Gasoline,Manual,Green,Green,Accident reported,Yes,24999,21,190.0,4.0,6.0
Audi,18100,Gasoline,Automatic,Grey,Grey,None reported,Yes,51800,4,349.0,3.0,6.0
Land,40000,Gasoline,Unknown,Blue,Brown,Accident reported,Yes,20000,14,510.0,5.0,8.0
Mercedes-Benz,120000,Diesel,Automatic,Black,Grey,None reported,Yes,31999,14,188.0,3.0,6.0
Toyota,325,Hybrid,Automatic,Blue,Grey,None reported,Yes,84997,2,437.0,3.4,6.0
Maserati,55000,Gasoline,Automatic,Blue,Black,None reported,Yes,39100,8,405.0,3.0,6.0
Toyota,233000,Unknown,Automatic,Blue,Grey,None reported,Yes,7500,29,,,
Lamborghini,6987,Gasoline,Unknown,Other,Other,None reported,Yes,749950,4,,6.5,
Ford,48500,Gasoline,Manual,Black,Black,Accident reported,Yes,44999,6,480.0,5.0,8.0
RAM,52000,Diesel,Automatic,Grey,Black,None reported,Yes,50000,7,350.0,6.7,6.0
Toyota,179000,Gasoline,Automatic,Silver,Black,Accident reported,Yes,17900,18,239.0,4.0,6.0
Dodge,42626,Gasoline,Automatic,Silver,Red,None reported,Yes,42000,6,485.0,6.4,8.0
Lexus,65900,Gasoline,Unknown,Grey,Black,Accident reported,Yes,34700,7,301.0,4.6,8.0
Genesis,7523,Gasoline,Automatic,Black,Black,None reported,Unknown,54543,3,,2.5,
Jaguar,34365,Gasoline,Automatic,Other,Other,None reported,Unknown,59598,6,,,
Kia,16949,Gasoline,Automatic,Red,Black,None reported,Yes,24995,4,,2.4,
Mercedes-Benz,7968,Hybrid,Automatic,White,White,None reported,Yes,104999,3,496.0,4.0,8.0
Porsche,61000,Gasoline,Unknown,Grey,Grey,None reported,Yes,57500,7,330.0,3.0,6.0
INFINITI,100564,Gasoline,Automatic,Black,Other,None reported,Unknown,23105,7,,5.6,
Ford,13700,Hybrid,Automatic,Blue,Brown,None reported,Yes,39500,3,191.0,2.5,4.0
Kia,38612,Gasoline,Automatic,Black,Black,None reported,Unknown,42242,4,,3.8,
Chevrolet,155000,Gasoline,Automatic,Blue,Grey,Accident reported,Yes,7995,20,220.0,3.5,5.0
Mercedes-Benz,56000,Gasoline,Unknown,Grey,White,None reported,Yes,35750,8,402.0,4.7,8.0
Land,15107,Gasoline,Automatic,Black,Other,None reported,Unknown,114900,3,,5.0,
Toyota,44459,Hybrid,Automatic,Silver,Grey,None reported,Yes,22945,3,121.0,1.8,4.0
Mercedes-Benz,31000,Gasoline,Automatic,Blue,White,Accident reported,Yes,38000,8,241.0,2.0,4.0
Mercedes-Benz,44000,Gasoline,Unknown,Grey,White,Accident reported,Yes,22222,13,302.0,3.5,6.0
Mercedes-Benz,22558,Gasoline,Automatic,Black,Black,None reported,Yes,47645,7,,3.0,
Jeep,116157,Gasoline,Automatic,Other,Other,None reported,Yes,14250,22,210.0,4.0,6.0
Lincoln,23500,Gasoline,Automatic,Black,Black,Accident reported,Yes,50000,7,450.0,3.5,6.0
Chevrolet,28150,Gasoline,Unknown,Red,Other,None reported,Yes,31000,17,430.0,6.2,8.0
GMC,137500,Gasoline,Automatic,Black,Black,Accident reported,Yes,29500,9,420.0,6.2,8.0
Mercedes-Benz,2284,Gasoline,Automatic,Black,Other,None reported,Yes,157500,4,,2.0,
Land,350,Gasoline,Unknown,Black,Other,None reported,Yes,195000,2,523.0,4.4,8.0
Ford,169000,E85 Flex Fuel,Automatic,White,Other,None reported,Yes,13000,8,290.0,3.5,6.0
Ferrari,17761,Gasoline,Automatic,Other,Other,None reported,Unknown,243900,7,,3.9,
Chevrolet,8949,Gasoline,Manual,Yellow,Black,None reported,Yes,30000,15,426.0,6.2,8.0
BMW,25108,Gasoline,Automatic,Black,Black,Unknown,Unknown,66000,5,523.0,4.4,8.0
Land,103000,Gasoline,Unknown,Black,Black,None reported,Yes,33999,9,380.0,3.0,6.0
Porsche,87600,Gasoline,Unknown,Black,Black,Accident reported,Yes,32000,22,315.0,3.6,6.0
Maserati,1087,Gasoline,Automatic,White,Black,None reported,Yes,279000,3,,3.0,
Mercedes-Benz,76753,Gasoline,Automatic,Red,Black,Accident reported,Yes,15999,10,208.0,2.0,4.0
Mercedes-Benz,10500,Gasoline,Automatic,Black,Brown,None reported,Yes,79500,6,208.0,2.0,4.0
Mercedes-Benz,199000,Gasoline,Automatic,Silver,Black,None reported,Yes,9250,14,268.0,3.5,6.0
Lexus,127980,Gasoline,Automatic,Blue,Other,None reported,Yes,9999,18,380.0,4.6,8.0
BMW,16307,Hybrid,Automatic,Red,White,None reported,Yes,71400,2,335.0,3.0,6.0
Audi,13566,Gasoline,Automatic,Grey,Red,None reported,Unknown,57900,4,,3.0,
Audi,22588,Hybrid,Automatic,Blue,Other,None reported,Unknown,52598,3,,,
Jaguar,41452,Gasoline,Unknown,White,Black,Accident reported,Yes,22500,6,247.0,2.0,4.0
Genesis,57500,Gasoline,Automatic,Red,Black,None reported,Yes,32990,6,365.0,3.3,6.0
BMW,500,Gasoline,Automatic,Black,Black,None reported,Yes,70000,5,405.0,3.0,6.0
Subaru,55000,Gasoline,Manual,White,Black,None reported,Yes,30000,11,265.0,2.5,4.0
GMC,8210,Gasoline,Automatic,White,Black,None reported,Yes,55000,4,401.0,6.6,8.0
Lincoln,18160,Gasoline,Automatic,Silver,Other,None reported,Unknown,46850,4,,2.7,
Jaguar,4279,Gasoline,Automatic,White,Black,Unknown,Unknown,70000,12,550.0,5.0,8.0
Mercedes-Benz,39748,Diesel,Automatic,Silver,Black,Accident reported,Yes,54995,12,188.0,3.0,6.0
Toyota,160000,Gasoline,Automatic,White,Other,Accident reported,Yes,12490,27,230.0,4.7,8.0
Toyota,65000,Gasoline,Automatic,Silver,Grey,None reported,Yes,20500,12,159.0,2.7,4.0
BMW,59000,Gasoline,Automatic,Black,Other,None reported,Yes,25000,9,240.0,2.0,4.0
BMW,22700,Hybrid,Automatic,White,Black,None reported,Yes,47000,3,288.0,2.0,4.0
Mercedes-Benz,56578,E85 Flex Fuel,Automatic,White,Black,None reported,Yes,20900,7,208.0,2.0,4.0
Hyundai,153332,Gasoline,Unknown,Silver,Black,Accident reported,Yes,10000,15,378.0,4.6,8.0
Cadillac,89700,Gasoline,Automatic,Black,Red,None reported,Yes,17999,12,321.0,3.6,6.0
Lincoln,118600,Gasoline,Automatic,Black,Grey,Accident reported,Yes,5230,23,220.0,4.6,8.0
GMC,23400,Gasoline,Automatic,Black,Black,None reported,Yes,52000,4,420.0,6.2,8.0
Mercedes-Benz,110000,Diesel,Automatic,White,Grey,None reported,Yes,29000,10,188.0,3.0,6.0
Jaguar,87888,Gasoline,Automatic,Black,Black,None reported,Yes,11990,17,300.0,4.2,8.0
Lexus,73800,Gasoline,Automatic,Black,Black,None reported,Unknown,26999,10,,3.5,
Audi,78124,Gasoline,Automatic,Blue,Black,None reported,Yes,21500,10,292.0,2.0,4.0
Subaru,91000,Gasoline,Manual,Red,Black,Accident reported,Yes,19000,10,268.0,2.0,4.0
Dodge,114000,Gasoline,Automatic,White,Other,Accident reported,Yes,10700,22,345.0,5.7,8.0
Subaru,76000,Gasoline,Manual,Blue,Black,None reported,Yes,21000,10,268.0,2.0,4.0
Audi,146500,Gasoline,Manual,Red,Black,Accident reported,Yes,30000,17,420.0,4.2,8.0
Porsche,26021,Gasoline,Manual,Silver,Grey,None reported,Yes,53999,18,325.0,3.6,6.0
Audi,73000,E85 Flex Fuel,Automatic,Black,Black,Accident reported,Yes,17200,10,220.0,2.0,4.0
Audi,153000,Gasoline,Automatic,Grey,Other,None reported,Yes,8700,16,265.0,3.2,6.0
Ford,67550,Diesel,Automatic,Gold,Other,None reported,Yes,30000,22,325.0,6.0,8.0
Ford,170000,Gasoline,Automatic,Gold,Gold,None reported,Yes,8500,21,310.0,6.8,10.0
Land,53000,Gasoline,Unknown,Black,Other,None reported,Yes,47500,8,510.0,5.0,8.0
Audi,54900,Hybrid,Automatic,Gold,Black,Accident reported,Yes,48500,6,335.0,3.0,6.0
BMW,89000,Gasoline,Automatic,Black,Black,None reported,Yes,24000,9,300.0,3.0,6.0
Ford,6200,Gasoline,Manual,Black,Black,None reported,Yes,49000,3,275.0,2.3,4.0
Ford,51808,Gasoline,Automatic,Silver,Black,None reported,Yes,42388,4,,5.0,
Hyundai,89000,Gasoline,Manual,White,Black,Accident reported,Yes,12500,12,344.0,3.8,6.0
Toyota,86111,Gasoline,Automatic,Gold,Other,Accident reported,Yes,3500,26,133.0,2.2,4.0
Mercedes-Benz,45203,Gasoline,Automatic,White,Brown,None reported,Yes,39853,7,,3.0,
Audi,14739,Gasoline,Automatic,Grey,Black,None reported,Unknown,61900,3,,3.0,
Buick,139105,Gasoline,Automatic,Other,Other,Accident reported,Yes,17550,8,,3.6,
Lamborghini,45014,Gasoline,Automatic,Grey,Black,None reported,Yes,109499,15,560.0,5.2,10.0
Ford,101000,Gasoline,Manual,Red,Black,None reported,Yes,18500,14,412.0,5.0,8.0
GMC,93000,Gasoline,Automatic,Black,Black,Accident reported,Yes,30000,9,355.0,5.3,8.0
Ford,62500,Gasoline,Manual,Black,Black,None reported,Yes,16000,12,305.0,3.7,6.0
Lexus,75000,Gasoline,Automatic,Blue,Black,Accident reported,Yes,29000,17,416.0,5.0,8.0
BMW,34455,Gasoline,Automatic,Grey,Other,None reported,Yes,28000,10,300.0,3.0,6.0
